0,1,2,3,4,5,6,7,8,9,10,11,class
0.39320365,0.36996442,0.40826574,0.38713107,0.42311427,0.45547906,0.458359,0.43149132,0.5243997,0.5330831,0.49968457,0.4404179,2
0.39519337,0.3799489,0.37474847,0.41055378,0.44528583,0.48014542,0.45385867,0.5104579,0.53187674,0.492181,0.40412208,0.3722716,1
0.39814958,0.4034181,0.39911318,0.42847034,0.49492916,0.5166965,0.50135386,0.48575935,0.50365734,0.47288552,0.45219558,0.42562005,1
0.3430911,0.2893912,0.3873765,0.64041644,0.56504333,0.43138438,0.39725024,0.4093597,0.41040325,0.45046285,0.4510776,0.35274312,3
0.45832074,0.4789605,0.4514918,0.40462953,0.42388135,0.41599846,0.42160985,0.5409725,0.62711805,0.6831811,0.6136825,0.4807355,4
0.35769305,0.3482944,0.36273885,0.33710852,0.31562275,0.33087155,0.3694003,0.43890104,0.45250517,0.43253532,0.4292737,0.39955026,2
0.5356498,0.54347354,0.5387736,0.50460523,0.58504075,0.70632744,0.6561317,0.6103786,0.46355686,0.4340953,0.42489046,0.42503548,4
0.42382932,0.37139025,0.44546118,0.59534466,0.5623344,0.50999844,0.4756623,0.49083835,0.54826254,0.5237505,0.56054026,0.46128938,3
0.34732437,0.3296783,0.33360085,0.30875024,0.26513147,0.3358471,0.39809725,0.48492205,0.49818072,0.47602245,0.4480704,0.4079314,0
0.3082599,0.28690904,0.3102926,0.3255275,0.35170576,0.34469518,0.46031108,0.6365774,0.57391495,0.45529768,0.38238344,0.37517604,2
0.28629842,0.27341807,0.31078756,0.3513455,0.40807635,0.44392058,0.45516506,0.41773754,0.41295484,0.4075684,0.4227458,0.34677234,2
0.33107582,0.32444364,0.30366412,0.26524463,0.2739502,0.3380931,0.45335737,0.48392934,0.4431114,0.44792575,0.4620961,0.39562443,0
0.34243536,0.37050757,0.3801925,0.39743292,0.40250897,0.37208217,0.4320971,0.4770976,0.44944713,0.44674098,0.39257795,0.3672418,1
0.41600102,0.41237628,0.4171833,0.3674851,0.37955052,0.38899052,0.43616378,0.4690289,0.4620179,0.4994724,0.5124339,0.43906826,1
0.5260357,0.55101454,0.61551434,0.54915065,0.52995414,0.4912316,0.4436764,0.45574275,0.4476858,0.45302442,0.47374007,0.5214751,1
0.3751718,0.40385336,0.47341055,0.499003,0.5883102,0.61249554,0.6034086,0.55548203,0.5615232,0.5277503,0.48931593,0.39835465,4
0.440374,0.37502372,0.35569963,0.34263092,0.35257208,0.35101593,0.42827445,0.47094637,0.4652681,0.4669175,0.4831273,0.5107921,2
0.4473506,0.42298236,0.3595368,0.3083374,0.30523756,0.4108926,0.4747391,0.5130608,0.48239082,0.46035388,0.4319192,0.4125833,0
0.37049374,0.3322552,0.33337948,0.50388604,0.59111416,0.47867104,0.4445232,0.4182916,0.4107016,0.45297626,0.53074324,0.47785187,3
0.3030463,0.31413057,0.34831178,0.43230653,0.46302176,0.45569548,0.5426551,0.44397992,0.41952258,0.41007796,0.47864172,0.37894773,3
0.3939045,0.4300575,0.41627398,0.3735998,0.40635377,0.44174683,0.48315826,0.5182607,0.49349502,0.44747663,0.43450314,0.41623402,1
0.32161182,0.27654883,0.30245835,0.35762393,0.3887854,0.42071432,0.4663433,0.51850796,0.47679514,0.42099792,0.35644236,0.35043958,2
0.42242977,0.42800102,0.44631305,0.4700913,0.48774368,0.53034294,0.5005389,0.48308277,0.47153908,0.4640262,0.4737172,0.44922736,1
0.4489893,0.43356845,0.43994448,0.43711495,0.4215867,0.4121318,0.48317137,0.5251817,0.522813,0.5047574,0.51164544,0.49937657,2
0.36661804,0.36455244,0.36981508,0.3796892,0.41126037,0.39239573,0.48668447,0.50827223,0.4780069,0.45736197,0.42042983,0.37685758,2
0.36896858,0.27836335,0.265039,0.2677253,0.2745288,0.38874474,0.42085958,0.47384882,0.43442893,0.49252573,0.45804226,0.39514384,0
0.3636745,0.28732926,0.2784034,0.24173556,0.25627738,0.30853814,0.36302727,0.417074,0.42997754,0.47149783,0.52654046,0.46443006,2
0.34331092,0.3643048,0.33323267,0.24924074,0.23644665,0.31265977,0.3467638,0.45761117,0.47140703,0.44968396,0.43920615,0.36591628,0
0.31791154,0.292931,0.3780288,0.6590963,0.5679573,0.43312702,0.37872347,0.35588884,0.35766083,0.43950415,0.50116545,0.41066128,3
0.33000186,0.24404652,0.23932071,0.23011035,0.26930133,0.3008577,0.3791997,0.4030275,0.46203947,0.5523667,0.5202792,0.4336542,2
0.3613356,0.32545394,0.28907302,0.26723456,0.26531032,0.32948354,0.3943158,0.44145378,0.44227278,0.49355718,0.45106724,0.40321764,0
0.3288679,0.32157972,0.42422268,0.6400472,0.54431087,0.42110518,0.40510938,0.40875927,0.41545478,0.48826137,0.55245066,0.3970497,3
0.48560607,0.56521916,0.57525736,0.6565272,0.74203247,0.68109816,0.6425785,0.61056775,0.5342291,0.5051248,0.5194054,0.468242,4
0.28788036,0.30584443,0.28677654,0.2936212,0.32972,0.4179782,0.63947445,0.63839084,0.58601695,0.53204644,0.37969288,0.2910024,4
0.43067628,0.445719,0.37322846,0.3927762,0.56667525,0.7478629,0.65305346,0.4572013,0.36505234,0.33232364,0.3143071,0.3268877,4
0.34301126,0.3169125,0.26991338,0.22183897,0.24740848,0.34224105,0.4319768,0.4188067,0.37434605,0.4594801,0.4515916,0.38103014,0
0.25272122,0.28235722,0.2573077,0.22446403,0.26307076,0.3914093,0.6367493,0.62323415,0.46476784,0.34692597,0.30113715,0.26577744,4
0.3804575,0.36108485,0.3373471,0.27416775,0.2744773,0.33345506,0.4359639,0.40574574,0.39243045,0.4747549,0.42399424,0.36935902,0
0.40971425,0.42754307,0.4248577,0.3679567,0.38247955,0.3750293,0.48112455,0.55304855,0.41719216,0.45341957,0.45643964,0.44621968,1
0.3252089,0.30161077,0.33826476,0.5374381,0.48075688,0.39796874,0.39886993,0.39681435,0.42074454,0.5044613,0.573186,0.4204395,3
0.40565193,0.33354062,0.37420747,0.4662735,0.44912487,0.43503964,0.38879675,0.3947324,0.36930045,0.47220644,0.73070616,0.5623677,3
0.3630985,0.409801,0.40538725,0.43401238,0.4716408,0.42650166,0.43875226,0.44219768,0.4620055,0.5016835,0.48999652,0.41885906,1
0.4036307,0.33974022,0.40322042,0.37634015,0.400366,0.42940426,0.43355688,0.5875943,0.5047431,0.44623867,0.4166734,0.44963288,2
0.3452217,0.307701,0.35572857,0.51320326,0.5243598,0.45890844,0.4571827,0.45095006,0.44218984,0.44311017,0.49095488,0.41656843,3
0.35767546,0.3554353,0.3258715,0.3349941,0.34631664,0.3503495,0.36818874,0.46094576,0.5336122,0.58184093,0.5098381,0.4121908,2
0.38449472,0.38178098,0.42481944,0.44844422,0.49372032,0.5661779,0.5979543,0.5222728,0.42467412,0.4461063,0.49739158,0.47129428,4
0.27103174,0.27525783,0.33790463,0.55738884,0.4188506,0.35540774,0.42938504,0.43585822,0.36847743,0.39979202,0.48527694,0.3449889,3
0.35104728,0.32807925,0.41691378,0.55216783,0.43299285,0.39661717,0.41769466,0.3911561,0.40160957,0.42350045,0.4926582,0.41002753,3
0.29977348,0.25803018,0.32485604,0.49950907,0.42110476,0.35782412,0.4487762,0.40424266,0.3827627,0.43977588,0.4640062,0.36525175,3
0.4895617,0.49425623,0.43915516,0.42914146,0.49114412,0.49843854,0.50547713,0.5035216,0.5748704,0.64010817,0.61849767,0.49047622,4
0.3647552,0.35563704,0.39435312,0.39407128,0.45435873,0.43063673,0.43133894,0.48373064,0.40254062,0.39336127,0.3867962,0.40672892,2
0.35120475,0.38556662,0.34767622,0.41892153,0.50950664,0.55237776,0.5385571,0.51463014,0.43453288,0.41066805,0.35769534,0.346461,1
0.27698898,0.2222529,0.25460395,0.28387225,0.3528602,0.41425294,0.46719715,0.5539942,0.51691216,0.41455495,0.3709399,0.35547575,2
0.34864846,0.33396205,0.31908703,0.3045785,0.3263328,0.3441004,0.37511566,0.4404384,0.51495826,0.60670733,0.5057643,0.437631,0
0.25330523,0.2908458,0.271302,0.24751826,0.29829198,0.45287916,0.65936595,0.6297576,0.45649704,0.3220594,0.28032833,0.24045132,4
0.3499764,0.33521074,0.3081029,0.33090958,0.32350352,0.35060242,0.43852156,0.45494527,0.52558964,0.48992172,0.39957434,0.3959999,2
0.3015381,0.2596156,0.2421424,0.27370387,0.30016607,0.31312153,0.3850647,0.47849706,0.5010114,0.46745336,0.4532418,0.41324866,2
0.35897937,0.369847,0.42882583,0.49970266,0.5915453,0.57924473,0.535121,0.4949049,0.42458594,0.41212294,0.40618518,0.38489345,4
0.27141967,0.27559316,0.29407772,0.2753905,0.32860002,0.4118306,0.5222267,0.47043428,0.3928325,0.4002511,0.39148995,0.31904563,1
0.4313641,0.38720655,0.41569772,0.43393365,0.4869019,0.47147664,0.4792004,0.47642538,0.5358959,0.5372752,0.5086379,0.4436805,1
0.41266975,0.38265538,0.33408925,0.2907109,0.28156754,0.32155624,0.4001954,0.4328131,0.4929051,0.456954,0.39620548,0.43614155,0
0.4325766,0.43969864,0.4474098,0.36014536,0.42148486,0.48966852,0.45919526,0.41296446,0.39452603,0.49820083,0.44405818,0.41748786,1
0.34202164,0.34314886,0.36995074,0.40879464,0.3797046,0.3918917,0.46549195,0.5263696,0.52528065,0.4452992,0.370838,0.33663657,1
0.3302071,0.30801693,0.33863246,0.50480694,0.47446388,0.4097405,0.41497132,0.39879394,0.40436354,0.49121183,0.603634,0.45648548,3
0.3489574,0.32666022,0.3580197,0.5695089,0.5340548,0.44043568,0.4356755,0.41633835,0.40307856,0.4478706,0.58867097,0.44254756,3
0.39907005,0.3703729,0.3311511,0.31436154,0.27662608,0.35858196,0.4248658,0.4598097,0.515082,0.5028066,0.46823573,0.4017235,0
0.40155315,0.36906233,0.31363502,0.27341884,0.26959684,0.34237668,0.4043495,0.41359958,0.4099589,0.39713913,0.37783968,0.44409487,0
0.3762592,0.38951394,0.34712058,0.3679613,0.5296861,0.6822778,0.70087546,0.528997,0.39964357,0.33388326,0.3338878,0.3457967,4
0.37959886,0.40532628,0.44476396,0.39905065,0.42939457,0.42111072,0.5219578,0.48220375,0.47090906,0.4288979,0.4279424,0.43358895,2
0.323053,0.3244527,0.35066366,0.4329296,0.46892437,0.42291704,0.3739082,0.38026154,0.3922992,0.5147596,0.6298724,0.43357363,3
0.47258943,0.47425592,0.5298068,0.50613594,0.49446142,0.5425013,0.58305335,0.5539551,0.526091,0.5288991,0.60963684,0.50660586,1
0.38220856,0.37408042,0.40152064,0.44251335,0.5079468,0.55650187,0.5663719,0.55675584,0.5596928,0.5544613,0.5516128,0.42670184,4
0.44347137,0.45034266,0.34617892,0.30303234,0.27978885,0.4419536,0.5248002,0.44689196,0.38661724,0.37510723,0.4194516,0.44567215,0
0.26360264,0.2697998,0.4333395,0.681351,0.4819026,0.30203694,0.2717043,0.2694375,0.2693062,0.38860235,0.5811377,0.348924,3
0.24146241,0.30022898,0.26680645,0.25514463,0.29948777,0.49878946,0.69926757,0.5261432,0.35607448,0.39673492,0.3705943,0.25560176,4
0.25231415,0.30108017,0.2615996,0.24159357,0.28940693,0.39527363,0.65744454,0.53813255,0.39541486,0.3606902,0.29403877,0.23394673,4
0.4326765,0.4209039,0.44232345,0.53426653,0.62410414,0.5505878,0.4721164,0.42955297,0.4025807,0.44640726,0.48231703,0.4766265,4
0.41958192,0.43535128,0.44411257,0.46205762,0.6502575,0.6635216,0.59078544,0.5271171,0.3627631,0.33471552,0.34313914,0.3554921,4
0.33876306,0.2587471,0.29352856,0.40318808,0.43004572,0.4296973,0.44229195,0.4588121,0.47185126,0.41230896,0.4236156,0.3832583,2
0.41313547,0.35180852,0.2996351,0.25122762,0.23844863,0.32726645,0.3940629,0.39659968,0.41800937,0.41910693,0.4439903,0.442936,0
0.3606666,0.29480195,0.25274044,0.25721228,0.26029676,0.32334724,0.43019548,0.47968873,0.5154052,0.44834065,0.42291808,0.44398516,2
0.26619568,0.24795352,0.25906733,0.24207273,0.28027958,0.32490122,0.41214025,0.4936063,0.47767326,0.45050067,0.45515624,0.36575618,2
0.43341273,0.43779817,0.47163552,0.51169854,0.5733834,0.6373122,0.6706395,0.6377024,0.5252335,0.47414973,0.42922038,0.42529902,4
0.3835355,0.3746461,0.33651844,0.24958779,0.27503353,0.4103196,0.45394748,0.38942873,0.44665334,0.42165542,0.40939748,0.44494462,0
0.3805453,0.4380728,0.44454125,0.3968947,0.40487647,0.41774106,0.4772881,0.4337934,0.4058356,0.4711034,0.50807005,0.42879066,1
0.39322203,0.3622737,0.31517884,0.32743084,0.4493634,0.4855815,0.5099951,0.45848417,0.44597292,0.47595704,0.428514,0.4031754,1
0.47292802,0.45020977,0.4710724,0.49369213,0.6511811,0.70222145,0.69090855,0.53537744,0.42094484,0.40665594,0.40712765,0.4185028,4
0.35602376,0.33763838,0.29530725,0.2615057,0.25813806,0.33289856,0.42980504,0.51613903,0.48484927,0.38995746,0.38081977,0.3441211,0
0.44719857,0.44426042,0.49606472,0.52956426,0.5416192,0.48256594,0.5397534,0.4724087,0.49551803,0.47297925,0.4543915,0.4288656,1
0.3705572,0.35377723,0.3845909,0.49408302,0.60445446,0.58938926,0.5318023,0.5116564,0.45373046,0.5059237,0.48960215,0.41566792,4
0.29188386,0.27592558,0.36125317,0.59644765,0.56414044,0.4125571,0.41777542,0.42897707,0.374292,0.38232937,0.45406142,0.37284037,3
0.26337734,0.26423067,0.23389547,0.22342968,0.2445344,0.40623137,0.6495128,0.59096485,0.47181925,0.35744965,0.29679126,0.26315182,4
0.3853202,0.38330477,0.3635854,0.3163362,0.29616466,0.38312864,0.4422044,0.53856856,0.5006585,0.4562575,0.39683044,0.37707868,0
0.40904045,0.3502432,0.2866222,0.26498148,0.27751946,0.37515885,0.4552169,0.4452015,0.45296642,0.43323216,0.3811902,0.42654464,0
0.31697258,0.2958495,0.2921163,0.33153257,0.34866694,0.3355211,0.40009624,0.42864737,0.43465194,0.43904644,0.46241218,0.4433729,2
0.392564,0.35666123,0.35828295,0.35072744,0.42676577,0.4363963,0.46310073,0.49755806,0.49082422,0.45074043,0.44385245,0.43793082,1
0.36023018,0.40177613,0.44055673,0.42517105,0.41026315,0.4573828,0.5159011,0.49616128,0.44936207,0.4331465,0.42025757,0.36659768,1
0.3790943,0.40232575,0.39385492,0.4739287,0.46576804,0.45139557,0.4863624,0.5126478,0.48482385,0.40089366,0.391683,0.38480735,1
0.39836103,0.34297296,0.29408357,0.24894236,0.27434605,0.367511,0.43449354,0.44770697,0.4166331,0.4163021,0.40407822,0.40021184,0
0.44619352,0.39603466,0.33757418,0.28716388,0.30719262,0.40519464,0.47767228,0.44921824,0.40426335,0.41315264,0.418029,0.4508804,0
0.30791909,0.2860593,0.3151248,0.5284521,0.5639457,0.46594128,0.48724356,0.44115975,0.33781785,0.38036913,0.46303716,0.38996887,3
0.37332708,0.38479924,0.35708827,0.30824202,0.27999958,0.34334886,0.4312373,0.46825466,0.42603862,0.43876594,0.41260478,0.38379928,0
0.3918611,0.34565687,0.2887124,0.2599383,0.29708412,0.3960246,0.45683563,0.4648354,0.46567473,0.47615466,0.41682202,0.39590544,0
0.34346586,0.3017655,0.3286448,0.5325216,0.47413245,0.40184775,0.3656324,0.39178666,0.3797859,0.49049094,0.6341369,0.4437638,3
0.3616374,0.36767367,0.34312436,0.41510004,0.5558704,0.690687,0.5790671,0.3876108,0.3384418,0.2939195,0.3024314,0.31738526,4
0.361355,0.3405361,0.3212602,0.4034391,0.4877565,0.47786894,0.47702223,0.46837437,0.5058844,0.54325867,0.50787836,0.38993603,1
0.39987242,0.35493618,0.32863286,0.3009525,0.32620782,0.4623765,0.5045435,0.5020952,0.47049516,0.42149073,0.43713063,0.43278262,0
0.31997976,0.29587996,0.39093554,0.58460855,0.46836653,0.37846395,0.36887363,0.37500733,0.41867095,0.51796603,0.6210323,0.43663305,3
0.37581736,0.34989217,0.30712086,0.26390687,0.2689912,0.33392748,0.4979625,0.4480353,0.41278142,0.41873765,0.43046027,0.3947535,0
0.2926061,0.30890942,0.34891713,0.49856806,0.48247457,0.41179565,0.45937234,0.476845,0.4621927,0.5053457,0.47783124,0.34766385,3
0.37731576,0.36124364,0.29686415,0.28225756,0.2861777,0.38955376,0.43291983,0.4077908,0.44282743,0.5039236,0.446027,0.37846822,0
0.5257381,0.45325455,0.47228983,0.44240585,0.43027356,0.44429505,0.4824049,0.5215213,0.5551664,0.5753627,0.6818236,0.56406313,4
0.47178957,0.4211385,0.46828267,0.5097448,0.67032677,0.6731422,0.6111137,0.6010435,0.538449,0.53321344,0.56126696,0.4584341,4
0.425193,0.42833605,0.4507922,0.49197257,0.5086223,0.48750457,0.4516529,0.40580726,0.42825818,0.45473582,0.49345088,0.4388349,1
0.32506314,0.3209745,0.2922638,0.25063804,0.2820686,0.33379298,0.41870022,0.4531652,0.4678927,0.5092282,0.42534086,0.31302917,0
0.47494337,0.45269164,0.45892164,0.46834603,0.5481064,0.5119568,0.5174231,0.5754825,0.6202472,0.5870453,0.5261873,0.49568027,4
0.52363515,0.5259513,0.5127526,0.49762958,0.51453435,0.56725,0.5010284,0.4739875,0.49391517,0.5227215,0.6891337,0.60821587,4
0.47340864,0.5315528,0.5344502,0.6144747,0.6479113,0.6655008,0.67421675,0.6366132,0.62225306,0.54846203,0.46353602,0.42237392,4
0.34424165,0.34680524,0.33304432,0.2683272,0.2440481,0.32187203,0.43255493,0.476367,0.44718716,0.45482016,0.43926916,0.3706099,0
0.40564653,0.3899408,0.3068673,0.2563604,0.27275175,0.37886742,0.4788275,0.41667566,0.4081213,0.38907632,0.39582917,0.42239815,0
0.3985671,0.40515137,0.4264748,0.42837498,0.49451095,0.5089,0.4687336,0.52853763,0.53761774,0.5302946,0.5385572,0.43485782,4
0.47507223,0.46060658,0.3896044,0.4221716,0.4752211,0.4804254,0.40108714,0.40576625,0.4133735,0.3901901,0.46313205,0.48518515,1
0.36231604,0.3336777,0.33781663,0.3064921,0.3369449,0.41690406,0.56419486,0.5993398,0.52711946,0.48138055,0.44536296,0.37530065,4
0.33372158,0.30119243,0.32008582,0.2754154,0.24779345,0.314626,0.39746842,0.51672846,0.46915364,0.39936382,0.42157143,0.42332295,0
0.34378564,0.29570976,0.28490672,0.29375723,0.33581114,0.36601636,0.44943368,0.5096532,0.46193177,0.47040194,0.4692731,0.41647726,2
0.41344967,0.38113323,0.37864146,0.42237768,0.65675664,0.7406665,0.6226247,0.5010228,0.40482777,0.36146542,0.3343488,0.3645842,4
0.41433492,0.3866022,0.31309637,0.28686643,0.2722413,0.36711475,0.4237887,0.42957154,0.4441971,0.40609372,0.3966281,0.4188394,0
0.46448395,0.42582816,0.39956057,0.41719103,0.40697676,0.3555369,0.3948542,0.47767243,0.5851071,0.61298436,0.48733386,0.3648171,4
0.44612032,0.3770117,0.34784156,0.3586464,0.37429774,0.38522118,0.4061561,0.40923113,0.42809296,0.5219588,0.6073178,0.5740723,2
0.3236074,0.3093867,0.34515643,0.5577388,0.62924945,0.48662096,0.43863207,0.37272176,0.3722923,0.42499512,0.4736833,0.420644,3
0.36983234,0.3567816,0.3527061,0.33964953,0.3326475,0.3637345,0.41119665,0.4503631,0.50631607,0.50595546,0.46180502,0.42233592,2
0.3969108,0.3745331,0.34036875,0.28125042,0.28361112,0.36907732,0.513416,0.48461053,0.43615776,0.39548644,0.38688758,0.3933544,0
0.38969305,0.33991146,0.31908968,0.36125773,0.3960975,0.35590097,0.40744558,0.42166752,0.4430265,0.4791518,0.44977957,0.43541747,2
0.37155586,0.37819925,0.3658273,0.428492,0.5496986,0.48566097,0.4857694,0.404341,0.3935694,0.404429,0.3894721,0.39573264,1
0.27246404,0.2520064,0.2822611,0.49092782,0.5986018,0.4311536,0.4234361,0.3838283,0.32056862,0.39091098,0.4389275,0.40540832,3
0.3674486,0.3157745,0.36441922,0.47049358,0.42784333,0.37607998,0.37049514,0.40320948,0.39840937,0.4942956,0.61700237,0.53254306,3
0.4678078,0.4029545,0.360652,0.37436488,0.33269843,0.4370439,0.48312175,0.44612667,0.530432,0.5095056,0.4667532,0.4654502,0
0.3803175,0.35374668,0.36815158,0.4292015,0.47890127,0.4325241,0.416715,0.4093407,0.44526938,0.5004682,0.45629662,0.38307613,1
0.3414567,0.35260978,0.36437854,0.3651525,0.44583204,0.43938863,0.41237476,0.38168994,0.416122,0.42154217,0.3989703,0.3690417,1
0.42085695,0.40524533,0.38898048,0.45380452,0.6086748,0.75085574,0.6645578,0.510956,0.40511152,0.35368785,0.3256358,0.3459136,4
0.39285034,0.33484307,0.30021712,0.23664376,0.30420473,0.3785705,0.46262592,0.51009214,0.43421865,0.3920469,0.3983282,0.42336103,2
0.32675087,0.29272643,0.31589228,0.31726488,0.3232772,0.43889523,0.7005333,0.6626412,0.5271719,0.3958736,0.33858094,0.28967908,4
0.37921038,0.36469397,0.34282774,0.34313822,0.43080983,0.44539917,0.51347184,0.5052051,0.5240216,0.49076372,0.4165319,0.39370605,1
0.31982133,0.25074708,0.25527808,0.27114293,0.36806467,0.35536423,0.40709332,0.38880953,0.38022685,0.41133255,0.37489343,0.36866048,2
0.38761643,0.34908742,0.35359597,0.31743318,0.27686876,0.37298846,0.415486,0.48563057,0.49057403,0.41641614,0.37818816,0.37594238,0
0.2916154,0.28508118,0.32038942,0.5316015,0.52837306,0.40349847,0.40461206,0.42370665,0.37225756,0.4095812,0.5111655,0.38131,3
0.38514036,0.38577825,0.3552849,0.33523437,0.36405125,0.38052562,0.4800145,0.44360903,0.4603612,0.47271416,0.4438738,0.43432504,2
0.3514449,0.35655773,0.3463001,0.31359076,0.32808897,0.38126403,0.50946426,0.5622592,0.5242548,0.46018788,0.43111572,0.4055822,2
0.32714462,0.28018668,0.2974526,0.5003809,0.4820563,0.38367975,0.3833242,0.36499405,0.38029438,0.48010847,0.57757044,0.4487238,3
0.34796298,0.31224108,0.28910416,0.26488966,0.2585064,0.3517761,0.43496644,0.46096775,0.41763186,0.42396313,0.44672886,0.3885111,0
0.36347574,0.32935867,0.308097,0.2763482,0.26152015,0.3090548,0.39816022,0.48177493,0.47146544,0.47524264,0.46168688,0.42001644,0
0.22699451,0.2695281,0.2640769,0.2799592,0.27953136,0.37647784,0.5854223,0.6761044,0.56215817,0.3401243,0.27514446,0.227839,4
0.3326053,0.3231632,0.3243256,0.60799104,0.62029785,0.44507465,0.40475038,0.40513733,0.3696358,0.41905186,0.47613537,0.43489197,3
0.3735504,0.38031355,0.31826866,0.31568384,0.3854557,0.4285356,0.45476797,0.4460242,0.46605715,0.44887277,0.43139517,0.4094176,2
0.42834437,0.34969693,0.28386405,0.272222,0.32807425,0.34329304,0.43013567,0.40394908,0.39345357,0.38625845,0.40732682,0.4712796,2
0.3563331,0.34705043,0.3469894,0.35841548,0.39430663,0.45171982,0.51682967,0.50402504,0.44491652,0.40007055,0.355248,0.372061,1
0.33477503,0.26543498,0.27921194,0.32573488,0.38809922,0.42419937,0.44217944,0.38072973,0.41451612,0.45094028,0.4580416,0.45585904,2
0.3942412,0.4276169,0.39487475,0.37471572,0.39204744,0.39109284,0.40075403,0.4547048,0.45533428,0.46067324,0.43856016,0.39609936,2
0.3242611,0.29174575,0.33668944,0.55147815,0.48739207,0.43951008,0.4088099,0.38594052,0.3927226,0.44012177,0.5814248,0.42812777,3
0.4732563,0.41831312,0.38470745,0.41866684,0.4577383,0.5464797,0.5585151,0.5465934,0.41427082,0.42840767,0.48629358,0.43371052,4
0.37523237,0.352403,0.387008,0.3113534,0.2728957,0.32684875,0.4085118,0.4950497,0.48272467,0.487557,0.47400376,0.40203702,0
0.30564657,0.2792168,0.28448975,0.30609217,0.34047195,0.35482568,0.49195236,0.5827378,0.52392393,0.4511045,0.4258252,0.39979225,2
0.347672,0.34126505,0.42246205,0.61576587,0.5881132,0.4935598,0.49738505,0.45541766,0.39886913,0.43124136,0.48510212,0.4047185,3
0.47354463,0.4900662,0.46044442,0.46148616,0.62592566,0.70618385,0.78835994,0.6195363,0.5047363,0.4835791,0.4187584,0.39220393,4
0.4414208,0.3884394,0.36920202,0.3450656,0.44390595,0.44244915,0.45054606,0.41703862,0.4444471,0.54545736,0.50817764,0.48724744,1
0.2674976,0.2436708,0.3752468,0.6728628,0.5110579,0.35628623,0.33450863,0.33971506,0.3049796,0.3500108,0.4811487,0.3677523,3
0.38142905,0.37726805,0.34482118,0.27100536,0.24239068,0.30458266,0.43315056,0.46270072,0.41900226,0.42898518,0.42120343,0.42275298,0
0.43652326,0.34020334,0.32324564,0.35310528,0.32441488,0.41648257,0.42344424,0.430026,0.52968067,0.4546392,0.43834904,0.4571073,0
0.44138634,0.46915442,0.44213971,0.47512704,0.6437133,0.74660105,0.6893636,0.5393572,0.46123654,0.40712252,0.38973817,0.38758326,4
0.33151746,0.3610367,0.4292714,0.448445,0.42641512,0.48641226,0.5256744,0.4683722,0.4594902,0.4427486,0.39005506,0.34195188,2
0.47384527,0.43892288,0.43215626,0.4243335,0.42689183,0.42958593,0.4343614,0.48884004,0.4361469,0.39245483,0.36665043,0.45666832,2
0.4048137,0.35284254,0.39693335,0.49045157,0.427785,0.41378903,0.37691092,0.35585386,0.37430364,0.49865636,0.64649016,0.50261706,3
0.42325333,0.33924186,0.34689415,0.44946995,0.5324826,0.520176,0.45812282,0.44223824,0.47197446,0.44780385,0.552242,0.4695659,4
0.37663338,0.3623234,0.31510785,0.25829476,0.27259868,0.41486093,0.46135932,0.4450047,0.49271244,0.4755788,0.46130362,0.37392774,0
0.4517315,0.36032873,0.29947218,0.2715524,0.2519796,0.32829353,0.40009442,0.44461393,0.46697223,0.4773974,0.4568243,0.4650231,0
0.33467722,0.34459436,0.38375372,0.4298831,0.43810043,0.4552241,0.5431359,0.5103402,0.485668,0.4727119,0.4089284,0.35736692,1
0.39678675,0.36770698,0.31723055,0.27120003,0.25118667,0.3626647,0.435312,0.43648687,0.44145188,0.4056459,0.40887916,0.37801298,0
0.34408283,0.2870649,0.3461714,0.5284542,0.47183082,0.43005267,0.40913108,0.44697225,0.40721515,0.44455224,0.57300204,0.45441696,3
0.41812772,0.35671926,0.32793754,0.31013885,0.38364086,0.3733035,0.42826027,0.5008987,0.47144017,0.47617176,0.48837525,0.45439672,2
0.44468644,0.36808872,0.3685222,0.38930276,0.45709163,0.48532507,0.4298508,0.41658646,0.43950808,0.4280656,0.44419825,0.47966775,1
0.32340738,0.32495397,0.35667828,0.3846727,0.35310218,0.36601064,0.45643654,0.49971452,0.48319408,0.44927698,0.39547002,0.35586858,2
0.33867466,0.24360698,0.2164362,0.27615988,0.4609377,0.51875865,0.50243366,0.3989827,0.33164755,0.25845715,0.35112023,0.46315536,2
0.44724718,0.43764096,0.4183309,0.33711085,0.32070804,0.36423534,0.41174236,0.43998727,0.5055787,0.4649198,0.43658605,0.45080262,2
0.32729247,0.2987553,0.3266425,0.5117837,0.451077,0.37399635,0.4056266,0.48374,0.4208453,0.3953587,0.5776074,0.4651576,3
0.24460523,0.23698218,0.35497674,0.6879529,0.5022878,0.36283648,0.38749042,0.3864482,0.36080784,0.38733184,0.42090443,0.28928322,3
0.4003262,0.36918604,0.3889175,0.43169746,0.6592158,0.7205426,0.5528321,0.5072175,0.4226782,0.35172904,0.31898257,0.36589953,4
0.38564363,0.35459352,0.30841926,0.27129453,0.28945687,0.3856956,0.3944913,0.38150606,0.43305382,0.5376852,0.50584596,0.44895023,0
0.38911906,0.3580243,0.31111705,0.2642833,0.24171774,0.32815993,0.4514762,0.4727739,0.44652036,0.37866628,0.34291154,0.3624599,0
0.30036524,0.27956846,0.3653139,0.6451749,0.5411007,0.41055235,0.38040966,0.3952063,0.368283,0.43683997,0.53224957,0.4036196,3
