0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,class
-170.59145,108.84963,-46.260963,48.836014,-47.677097,14.614226,-31.211823,-0.92850786,-13.736135,-15.828976,0.2654351,-18.554432,4.541901,-10.062115,4.1648793,-12.165447,-4.367619,-3.3081386,-6.337674,-2.1622157,-7.458311,1.7937062,-6.154304,2.5520484,-1.6246707,3.252999,2.3658288,0.4696962,2.4018397,-1.5038241,2.9596004,-1.0226247,2.1447403,-1.4507899,0.07271663,-0.29742053,0.27991587,0.6640998,-0.8857919,2.6719816,1
-195.03737,104.17098,-38.908337,53.723106,-30.1859,26.020618,-23.972916,2.9016883,-5.3744135,-9.782494,6.539591,-10.590103,8.586117,-12.373172,3.525922,-9.076232,-3.8579783,-2.508504,-9.269101,-0.5716591,-7.2494893,-0.12576781,-7.6116214,-0.34173828,-3.9867144,-1.4155496,0.26675725,-0.29261655,5.687382,2.4687467,6.7800064,2.8590524,5.8676424,4.5025396,6.8832393,7.9318724,6.689154,7.0298367,2.4144423,3.4044313,4
-157.83606,101.369095,-53.087673,55.58756,-39.279835,21.158236,-30.787645,-0.76977676,-12.409029,-12.998945,3.3543606,-14.869551,7.673574,-9.654423,6.71587,-9.789793,-0.9264548,-3.2022107,-9.740038,-1.1213735,-8.249286,-1.0600942,-6.171158,1.8954283,-4.212819,-0.0066744955,-0.5909444,0.46769562,5.240606,1.9865824,5.1014047,0.9419258,7.0047865,7.005029,9.762757,7.0230517,4.7919354,2.8702939,0.3786354,2.1252997,0
-188.15224,101.293686,-46.209915,57.44566,-48.062027,16.563051,-35.57627,-2.1257477,-13.696529,-13.741522,-3.3078585,-18.57272,7.3974247,-10.962469,5.8876805,-12.374502,-1.9539279,-4.0723476,-6.6818013,-0.11403242,-7.6432714,0.7933134,-7.488571,-0.5284342,-5.8172536,-1.2571696,-0.8262445,0.65899456,1.7671053,0.5132698,4.390637,-0.05068812,4.5143776,1.4556435,3.8218737,2.100157,3.874473,3.846676,1.7655734,1.8684877,2
-201.58067,93.235344,-27.764463,57.185566,-20.831928,16.888994,-21.720888,-4.263947,-6.3999405,-12.437705,3.0500476,-12.15417,8.7002,-4.63836,4.84323,-3.1593518,-1.1134528,1.9273905,-6.3077292,1.5320214,-5.772704,-0.33477584,-4.0367966,0.88677126,-1.7787607,-1.5356088,0.96542484,-3.6369772,0.97656673,-2.7935832,-0.4384015,-3.379298,-0.83954936,-0.01622658,0.15135796,3.6405675,3.687815,7.4811954,6.3923078,9.151886,4
-166.11847,96.13195,-49.526436,53.930187,-38.14337,20.197218,-29.19469,-1.2474071,-11.777014,-12.573255,3.5688398,-13.879187,8.431417,-8.925364,6.1366134,-9.20655,-0.64001906,-2.8036795,-10.127048,-1.2260871,-8.699667,-1.5289283,-5.7266283,2.3703334,-2.219512,2.8336544,1.93491,0.64955205,4.1753454,0.6097116,5.053814,1.7271693,6.933216,4.7429094,4.668217,2.5264282,2.0193057,2.8182366,2.2746055,3.9350839,0
-189.18686,110.15092,-47.13008,53.87659,-41.40521,29.862734,-25.92697,3.8359847,-5.0106034,-5.161123,9.261022,-12.859973,11.92262,-7.5069227,8.151102,-7.0008855,0.16820036,0.2801164,-4.3866453,1.6663681,-4.949074,2.1991806,-5.7138705,4.298602,-2.287709,1.4357433,0.6332523,-1.0404025,3.860326,3.2525375,11.151361,8.629193,12.596115,7.302847,6.4724836,3.0726664,1.6132258,2.7736669,-0.09860159,1.1462357,4
-195.72221,82.4603,-43.562325,58.566044,-46.481544,20.41816,-35.462273,-3.462815,-15.385616,-14.219759,-0.86133397,-16.43833,5.745788,-12.124883,6.138272,-12.753765,-1.4079118,-2.7930725,-5.6808214,-0.6366263,-6.462121,2.5169144,-5.450099,2.9182236,-3.4523673,1.996954,2.0849597,4.425806,6.2096453,4.7793636,8.537437,1.3318928,4.2945166,-1.160806,0.62807614,-0.5786473,0.48799527,0.72445005,-0.7627231,0.84537095,2
-195.42757,98.75693,-39.86724,46.841507,-47.84032,18.124975,-31.23313,0.070438184,-12.341212,-13.188464,1.1844432,-17.361012,5.949182,-9.795096,4.519675,-11.175384,-2.6544683,-3.3101397,-5.9397497,-0.90911233,-6.8946724,1.1806502,-6.411324,0.7686159,-5.853232,-2.362705,-2.6678767,-2.2500634,0.34716412,-1.4879291,3.3279684,-1.3502074,1.4778566,-2.190616,-0.84428024,-1.7276405,-0.5222666,0.5815921,-0.4573847,1.9156239,3
-180.48396,90.08792,-45.08373,62.5555,-45.84879,23.053917,-37.926502,-4.9304585,-14.8744335,-10.731378,-0.7833557,-19.296906,6.0312066,-11.10995,5.4570017,-14.00982,-1.6293615,-5.0508194,-5.806027,-1.2410525,-8.262967,1.326531,-6.662357,2.212492,-3.5180027,1.1303128,-1.503556,0.64187235,1.0163614,-0.14496702,5.7103863,1.8230956,7.657927,3.499088,5.6228933,2.6567419,2.0573413,1.1387272,-0.11072961,1.5922773,2
-163.20802,102.059586,-53.05633,50.87005,-43.1126,22.354725,-27.190472,0.23866636,-12.672733,-11.333523,4.853766,-14.344222,7.7571783,-9.511195,8.058528,-8.617382,-1.0989106,-3.270409,-9.727037,-1.7498887,-8.713709,-0.9995791,-6.108905,1.6995281,-3.688368,1.4664857,0.36051798,-0.017030833,3.413037,-0.6121193,3.0998762,0.51794225,6.652648,5.1910863,6.6350822,3.905949,3.6594682,3.6513557,2.1508875,3.5976393,0
-190.54062,91.05486,-39.58364,55.251183,-41.469673,12.989912,-37.70329,-4.688581,-13.762545,-12.507593,-0.21482478,-17.265627,5.2289767,-9.242796,4.9464746,-13.637839,-3.3298252,-4.210493,-7.5298867,-2.0479612,-7.701343,0.52671516,-6.5137258,2.284968,-2.7990594,1.4226133,0.74580216,1.0830437,2.2459135,-0.36855286,3.9611769,-0.012046591,5.4274898,1.9509236,2.604028,0.12746282,1.103277,2.4204109,0.93071085,2.6614463,2
-173.1836,104.6359,-43.29609,55.24108,-54.831066,16.068668,-33.612194,-2.983207,-16.841936,-13.090801,0.41512322,-18.999159,6.4903803,-10.641166,5.0028343,-11.882415,-1.3750212,-3.809234,-4.541482,0.18138066,-6.6952477,3.382796,-5.5688615,2.5373366,-3.465986,0.12247934,-1.6487691,-1.2057831,0.52499217,-1.4354824,3.1678407,-1.2215383,1.9429505,-2.4621341,0.628984,-0.15909804,1.4400928,2.5230486,1.8232721,3.862438,1
-193.29207,100.49071,-40.933136,57.637962,-46.045578,16.18955,-33.083305,-1.4425564,-13.792358,-12.77868,-0.2787364,-18.57856,6.211767,-10.206065,4.5220137,-12.320827,-2.829387,-3.946049,-6.1198354,0.19849585,-6.0879083,0.6107864,-6.6097856,0.49329603,-7.0550537,-2.0825818,-3.0320046,-2.3839254,0.2996723,-1.445407,3.1979125,-2.187649,1.347227,-1.6467332,0.18079866,-0.6137137,0.6989035,0.05081793,-0.7072189,2.4257202,3
-179.46774,98.15529,-43.312767,47.796303,-49.30305,16.800922,-32.146168,-0.046290178,-12.521763,-12.01382,0.66528815,-16.09914,7.6580215,-10.067227,4.2283497,-12.000598,-3.2645206,-4.639051,-6.14519,-0.30974066,-6.421979,0.73667467,-6.310826,0.43805742,-5.9342337,-1.0532933,-0.20728223,3.3239357,6.181115,4.5757957,7.086835,-0.25449708,2.5623617,-0.6444621,1.6651826,0.8090593,0.7208,-1.2229384,-3.419657,-1.1355836,3
-157.76949,101.8854,-54.51851,48.47243,-40.20999,21.489363,-27.73851,0.33624652,-10.41982,-10.39405,4.241146,-14.117569,8.096225,-9.786703,5.2192397,-8.733756,0.2749264,-3.4282446,-9.449355,-0.84422565,-8.388249,-0.418992,-4.8219275,2.269102,-3.220832,1.4539415,0.48250586,0.4473914,3.803672,0.71667886,5.0074296,1.9893423,8.053304,5.430952,5.404901,2.6386957,1.524402,2.709612,2.2197952,2.6728406,0
-173.34248,98.43899,-45.298393,55.135662,-50.859337,20.10264,-31.587963,-4.240232,-17.51448,-12.463086,1.6537799,-19.089798,7.12786,-9.609456,4.306537,-12.446729,-2.329541,-3.9052923,-4.3691106,-0.05417297,-6.8530498,2.8642728,-6.7192345,1.6777619,-5.0995016,-1.4671357,-1.6509751,-0.86398584,1.5920444,-0.18483286,4.8240314,0.19461083,4.461548,0.32966822,1.1853443,-0.5391342,0.37096924,1.3200207,0.87695706,3.1799786,1
-186.98431,100.41535,-43.167538,63.440517,-44.680614,12.021649,-34.071697,-2.6865964,-16.90846,-14.331401,0.116805956,-18.35695,4.058718,-11.220846,4.9130106,-14.039123,-3.0109015,-2.9602427,-6.1630106,-1.4037708,-6.9269896,1.8185495,-6.234108,2.7148988,-3.9044642,0.08302165,-1.1306925,-1.7937185,0.12573153,-0.4383416,4.4317102,-1.0817857,3.1960754,-0.2759921,2.1831563,0.4342493,1.7914149,2.7343168,1.3331887,3.680833,1
-174.82954,99.99847,-35.153294,58.045753,-30.753038,20.702295,-22.9546,-2.244733,-7.731973,-11.804583,4.358434,-12.514284,9.008439,-6.648414,6.837098,-5.618408,-2.1603916,0.77643317,-6.271828,0.5203083,-6.302352,0.74797523,-5.9593306,0.91056496,-3.176071,-1.9657936,-0.1548895,-3.4042313,0.35061917,-3.8074274,-0.10601365,-4.0004287,-0.32151607,-1.69521,-0.45221165,2.3254662,2.7706492,7.1210303,6.2793403,8.798441,4
-203.28073,97.88122,-45.926807,56.848194,-52.269722,17.908773,-36.223022,2.7506402,-14.5706,-14.193901,0.34542894,-18.316677,6.1509624,-11.449734,6.135254,-13.815346,-2.0396442,-4.731027,-6.5762215,-1.0807215,-8.573703,-0.052970298,-7.695675,2.260011,-2.8312392,3.4416416,2.2035081,2.3713026,2.4868302,-0.2671954,3.3070686,-1.7396547,3.730288,1.133896,4.53169,3.611632,4.130923,3.3805423,2.078617,2.776238,2
-225.30081,94.8552,-28.643957,53.894646,-27.240149,24.259995,-22.9326,-1.476297,-5.5905004,-11.982839,4.463657,-12.594443,6.7572126,-9.338995,2.942885,-8.925331,-5.034505,-2.2323704,-10.496541,-1.031926,-7.679666,-1.9145877,-6.322267,0.29542297,-3.534331,-2.461518,-0.3421046,-2.965925,1.6644763,-2.9053807,2.0164402,0.3285547,4.0402203,5.392215,6.9409256,8.4840555,7.221661,8.053108,3.635244,4.920799,4
-206.1136,99.647736,-46.956024,49.488678,-46.696404,14.981635,-36.965626,-1.8860106,-9.3841715,-10.790937,0.17846806,-17.470827,6.140292,-9.847493,5.012511,-13.624402,-4.415416,-4.2227783,-6.9070263,-1.9351686,-7.116639,2.2671192,-6.416644,1.6438631,-3.7915065,0.5850688,-0.24638885,-1.7542517,-0.06052559,-2.0081859,3.9304616,0.30478904,4.8056326,2.6292415,3.9422495,2.2057061,2.4352,3.0965998,1.6918737,3.6341226,1
-168.91489,98.6971,-39.531128,60.107937,-41.523563,13.923807,-36.375294,-6.385268,-13.897271,-13.430529,-0.41135907,-18.065456,4.971969,-10.643511,4.6366277,-11.578382,-3.2392957,-4.330183,-7.2490377,-1.1382834,-8.953948,-0.37965068,-8.267842,-1.0533266,-4.5412045,-0.40860528,-0.11636533,0.29028806,1.6422001,-0.46386248,4.5582395,0.4558278,5.5164976,1.7851993,2.4162478,1.3940583,1.4952972,3.2005978,2.7659307,5.030147,2
-154.2197,99.31064,-52.52457,53.476265,-39.31715,19.039852,-30.36976,-0.32926682,-11.314952,-12.106782,4.267917,-13.322894,7.133387,-9.223323,7.0738287,-10.495879,-1.0805364,-3.134161,-10.409259,-1.0888422,-8.056031,-1.1368446,-4.9041734,3.5827394,-2.4509103,2.2900856,1.3646114,0.1250188,3.429048,0.01208724,3.8829355,0.7809085,7.1970024,6.188981,6.319582,3.1712434,2.4501967,2.669036,1.7475624,3.454772,0
-186.4712,106.46738,-40.54478,51.864094,-48.743935,13.991013,-30.824116,-0.5394737,-14.465665,-12.36992,-0.5939328,-17.458408,6.9084477,-11.15887,3.603963,-12.462808,-3.64316,-4.160833,-5.719503,-0.7735077,-6.614546,0.99516684,-6.7708683,0.81167346,-5.8388877,-1.6075441,-2.4104447,-1.8517362,1.1109082,0.20936893,4.1064587,-0.7364188,2.2905328,-1.4398074,1.1249887,-0.2333064,1.2837169,0.59515595,-1.9772207,-0.29616725,3
-180.72783,101.65931,-44.017742,54.402306,-47.60854,13.039512,-32.45866,-5.9588966,-14.551644,-11.238149,1.3378261,-18.168941,4.7917714,-9.759505,4.289663,-13.546764,-4.2983227,-3.9980087,-7.3824935,-1.2516215,-6.641624,1.8819779,-6.1268206,2.0112004,-3.9589176,-0.7165589,0.1113445,-0.41175422,1.2220886,-1.3405595,3.6982882,0.22538412,4.6455154,2.6282425,4.810494,3.772621,3.7984195,4.1864085,2.2035089,2.4634383,2
-185.77448,90.18306,-42.661137,49.912548,-44.619953,13.883133,-28.156126,-7.045857,-12.864228,-11.929052,-0.38043323,-16.981018,6.4389367,-7.324267,3.2856262,-11.445828,-2.544536,-3.051778,-7.5371904,-1.029898,-6.8573694,0.44774827,-6.8877664,-0.078007355,-5.094698,-2.0737345,-0.62609804,-1.6458402,-0.15845336,-1.8704861,3.0112169,-0.8452884,4.689766,3.9916325,6.851094,7.141069,5.452819,5.132516,2.076172,2.6120722,2
-170.08798,97.61229,-39.280403,51.947285,-46.470882,12.157414,-32.551662,-2.4262385,-11.832462,-12.851231,0.7764944,-16.453192,5.608283,-8.906752,5.1191735,-10.966745,-2.76427,-3.359488,-6.7868667,-0.84749496,-6.5718474,1.0170811,-6.719481,0.19867721,-6.104735,-2.2670488,-0.50938934,0.10796214,4.1368213,2.9644969,6.163104,0.20999,1.8873607,-1.216926,0.17589186,-0.49766403,0.32972795,-0.32521698,-2.181624,0.36744362,3
-158.0543,99.61122,-51.062057,51.653538,-37.530743,21.104631,-30.398537,-2.3023663,-12.707041,-13.103114,3.2282043,-14.529547,7.9221234,-8.752609,7.1045303,-8.630903,-1.078429,-3.3449397,-10.14655,-1.8127706,-9.58216,-1.9393578,-6.0235205,1.5726372,-3.7424295,0.6325307,0.08999237,0.2685308,5.2199583,2.939493,6.364229,1.5630407,6.1275573,3.5402844,5.2459726,4.9058366,4.9613094,4.9904327,2.0851276,2.4442654,0
-159.94954,98.60415,-54.015408,54.393814,-38.240334,21.22454,-30.012323,-0.87362254,-12.062562,-12.718697,3.4350295,-14.564673,7.1438003,-9.604355,7.659058,-8.519876,-0.5136745,-2.9260159,-9.503107,-1.200664,-8.715008,-1.8997049,-6.679082,1.7100788,-3.898691,1.0346346,0.4478007,0.9697979,6.142195,3.3269787,6.8197165,2.6206012,7.4197445,5.090848,6.033622,3.7531877,3.4070282,3.16949,1.1543745,1.905543,0
-219.88135,97.480934,-36.37233,49.843678,-33.130558,23.513933,-21.823675,2.1513934,-6.4440155,-9.925874,6.829913,-12.077356,6.6147304,-11.525016,2.6545403,-9.999484,-5.4898057,-3.948021,-10.788458,-1.8053085,-7.9185,-0.86540055,-6.7676067,0.47839993,-4.28488,-3.489129,-2.4768505,-4.492285,-0.050069463,-2.658164,4.1550436,2.75488,7.3520446,7.7958665,9.887241,9.564256,7.3108,7.332346,2.9723535,3.8799055,4
-176.55913,97.18258,-43.208393,49.569714,-44.79223,14.428514,-31.166597,-3.0767756,-11.097645,-10.609078,3.6243284,-15.738312,5.4821086,-9.190622,3.7322974,-10.799805,-2.960767,-3.0205898,-6.293108,-1.0252999,-5.878247,1.756271,-5.854205,1.1182154,-5.6078644,-2.7786348,-1.8615205,-1.4822965,1.6019244,-0.72781104,2.8767934,-1.6784787,0.7085527,-2.1616545,-0.060947776,-1.1264101,-1.222216,-1.1176418,-2.3265977,0.75668496,3
-215.22108,96.94408,-42.678577,48.94464,-45.638226,16.410385,-28.853415,-5.455241,-12.74417,-13.367084,-0.29008275,-17.252216,3.905336,-9.42759,4.359215,-13.35352,-4.2484097,-2.722549,-7.620123,-0.9931903,-6.965368,-0.6977445,-6.7790976,1.9166597,-3.719612,0.31297815,1.1592344,-0.5192762,1.9080346,0.2296742,5.117129,0.53967375,3.6902766,1.4508364,3.1245463,2.327337,1.9932991,2.304379,1.2957804,4.089846,2
-197.59433,89.28887,-40.828125,49.808174,-39.189667,14.122579,-28.6745,-7.8710628,-15.934435,-13.133168,0.43960124,-17.875816,4.9512587,-8.3834305,2.9726598,-11.99749,-3.5288968,-2.8832347,-8.237047,-1.580359,-8.037717,-0.22613108,-6.523024,1.9865578,-1.1602283,2.3174756,4.379227,2.7588286,4.1916227,0.4223011,4.0053887,-0.8071534,2.8929462,0.99690616,2.5385876,2.7649424,1.8452215,2.5722206,0.38645124,2.4666588,2
-194.72548,101.98783,-42.652832,50.159176,-51.752743,16.299397,-35.02757,-2.3233595,-14.350662,-12.999458,0.15966393,-18.41194,6.3681455,-9.698144,5.3919344,-12.67221,-3.1849978,-4.124616,-6.359778,-1.5955706,-6.8371053,2.2792761,-5.914588,2.0695271,-4.07403,-0.11806624,-1.6149092,-1.8566729,-0.68302584,-2.3631647,3.0828092,-0.33244228,4.671522,2.2785926,4.644377,2.7719374,3.5454407,3.770162,2.3249445,3.7335057,1
-186.09334,97.30558,-45.378063,55.448254,-40.14889,14.052037,-32.14304,-4.8693194,-12.164833,-12.809002,-0.98888487,-18.904623,4.220872,-9.788516,5.206675,-12.803072,-5.592364,-1.9899999,-6.500805,-1.736686,-6.9872713,1.2174884,-7.4915147,-0.8867189,-5.191255,-1.3157123,1.2194935,2.2435062,4.8844185,2.423103,4.8888745,-0.75058085,3.2798934,0.6501722,2.5994895,1.368823,0.26576677,1.3880554,0.49752736,3.0789323,2
-200.11461,87.023254,-42.733494,59.44659,-43.03362,16.398134,-35.61908,-5.7132325,-14.023754,-12.951679,0.059760537,-17.89074,4.0300245,-10.002697,4.6553316,-14.3935,-1.8712059,-3.020565,-6.9384713,0.14185402,-6.707602,2.5825903,-5.2918215,2.7370636,-1.6512444,0.9912569,0.04089673,-0.7436827,0.11259542,-1.3529494,4.364492,0.9764464,5.6120687,1.9472126,3.2238626,1.9855121,2.0189724,2.3861213,0.08238075,1.45388,2
-177.53746,91.01329,-36.70897,50.942886,-42.821133,14.724114,-32.136963,-2.5948837,-13.9950905,-12.607789,0.79156715,-16.221104,6.02393,-10.322462,4.24742,-10.439928,-2.4360144,-4.1293283,-6.4735513,0.5173028,-7.149802,-0.17955624,-5.4317784,0.14311932,-6.7275357,-1.5954142,-1.0492172,0.19500577,3.8360007,2.1464517,5.4001126,-0.6110885,1.9572427,-1.5890648,-0.6900725,-1.2928121,-0.17746855,-0.28727254,-1.622419,0.9846124,3
-177.05356,111.297295,-34.978134,72.46519,-24.167955,34.72982,-16.886677,7.9989624,-2.5470583,-5.319936,9.076596,-9.960091,11.163161,-9.446541,8.329793,-4.124757,0.09807512,-0.16933367,-2.260431,3.0901852,-7.0577393,3.7190833,-4.940716,-0.20598112,-3.6093585,-0.71079147,-1.931818,-3.3010745,0.013111836,-4.1513367,0.3069942,-3.3418643,0.60360163,-2.3410857,-1.0269592,-0.87783813,-1.713958,-0.819916,-2.2860339,-0.24482332,4
-165.04178,95.37182,-53.153683,50.257114,-38.13512,21.753222,-27.466639,-0.4634651,-10.684066,-11.229513,4.5423822,-14.236255,7.589794,-8.477056,6.981405,-9.333747,-1.3758342,-2.5847747,-9.834039,-1.0438403,-7.849146,-0.31365877,-5.222293,2.492134,-2.199554,1.7904398,0.73859406,0.24727876,4.634949,1.5065541,6.081006,1.7027298,6.0391607,4.33188,5.319095,4.215281,2.815042,1.694627,-0.688001,1.6216035,0
-185.66348,97.92923,-45.36939,57.562386,-45.932747,17.534126,-37.558083,-1.032823,-14.173135,-15.47777,-0.45212716,-16.753544,6.8044786,-11.895091,7.440815,-11.363395,-3.2665267,-3.3112204,-6.1709886,-1.0975983,-8.457712,-0.061949752,-8.592118,-0.8108239,-6.173933,-1.3530523,-1.2558827,-0.4298128,0.27571294,-2.1502476,2.879369,0.13461483,6.721683,5.0791388,8.427073,5.5318327,4.2796264,2.9805565,0.9667603,2.8022394,2
-185.49364,101.55822,-41.655235,56.10655,-47.04911,13.140099,-34.95161,-0.6124971,-11.930538,-13.759144,-0.76748025,-16.039534,5.856957,-10.49228,5.5086026,-12.446724,-2.4238045,-3.4621124,-6.5645995,-0.30746374,-6.3558197,1.0148795,-5.2040534,2.3690667,-4.964507,-1.7798347,-2.4053056,-1.7578253,0.14226422,-0.94421256,2.8352983,-2.420095,0.55997455,-1.7219414,0.40096992,-1.4502722,0.17546454,-0.20478162,-1.1607244,0.84164345,3
-187.54008,109.849846,-40.37228,65.80545,-32.165882,26.645819,-27.569302,-0.5918994,-5.749036,-9.532972,5.533894,-12.844845,11.24348,-6.3309803,9.316764,-6.087375,0.2662578,1.3893123,-5.887253,0.9810812,-6.2285814,2.2586768,-5.410999,2.4785862,-3.149336,-0.20521644,0.7001858,-2.7332618,1.7482609,-1.9676877,2.4486752,-1.4182566,2.4200456,0.07852847,1.4927615,3.315977,4.2553654,6.8979745,4.578076,6.523604,4
-185.21492,101.891594,-50.656826,55.71294,-45.929657,12.511833,-35.79484,-2.0609484,-11.785793,-12.685384,-0.9390315,-17.361595,6.269429,-10.7512,4.617847,-12.955636,-3.5709858,-3.8626826,-6.1942024,-0.5577562,-5.5718236,2.5906057,-5.591923,2.7624018,-4.8462667,-1.1590737,-0.6590957,-0.2858473,3.2185605,3.2429235,7.7447124,2.961241,5.500753,-0.019060858,1.0708058,-0.41006088,1.1479361,2.192112,0.544632,1.4189734,1
-187.86325,106.817474,-45.982815,51.17354,-47.5894,13.13221,-31.094017,-0.27123365,-11.839329,-13.342248,-1.0853066,-17.840836,5.784092,-11.00609,4.5477767,-11.632553,-3.4440773,-3.8183556,-6.6887217,-0.23254329,-6.666354,1.2318017,-6.236055,0.68698555,-5.9601507,-1.9874184,-1.9104413,-1.8891432,1.4348086,-0.2494344,3.2660172,-2.2402222,1.3015658,-1.9109808,-0.6145361,-1.9021388,-1.5788792,-1.8500648,-3.0637994,-0.40675238,3
-167.38945,94.07001,-49.30212,51.785503,-37.47279,21.539288,-30.666943,-0.30432454,-12.0522585,-12.792446,3.9722993,-13.197127,8.775,-8.8594885,7.4828334,-8.219524,-0.7902199,-3.3160548,-9.598216,-0.982265,-7.951761,-0.9090525,-5.1693163,3.216675,-2.012115,2.6990857,1.8525378,1.3342328,4.6557965,1.6316003,5.0773997,0.4523923,5.31535,3.4447336,4.995089,3.854954,3.524698,2.8740962,0.91105306,1.7197187,0
-165.73224,98.22372,-53.940975,50.33661,-40.816086,23.152218,-26.731789,-1.0095439,-11.461661,-10.762079,5.712495,-13.592887,7.5537786,-8.962738,7.9848027,-8.3381195,-1.0649332,-2.6763294,-9.406524,-0.7278116,-7.5970826,-0.3803631,-5.834618,2.0330985,-3.2431955,1.248952,1.1710688,0.6989425,4.630917,0.8424234,4.5638094,1.4956942,7.206766,5.6903844,5.3129206,1.2191398,0.31929234,1.9939971,2.4207966,4.428645,0
-183.85107,108.10848,-36.244232,56.36072,-28.11984,21.069115,-26.515442,-2.9480636,-6.960359,-11.304342,3.1138353,-14.776613,8.696976,-7.75837,4.960146,-5.801959,-1.718166,0.43135038,-6.0398655,1.0091671,-7.110533,0.6128946,-5.4461455,0.87664056,-2.7100487,-1.6023122,-0.14704084,-2.9622176,1.0111947,-3.1169636,0.35502905,-4.0389266,-0.56563216,-1.5621573,-0.31314698,2.8389587,3.6669757,7.6125445,6.2723746,7.8340473,4
-169.73419,97.14973,-42.482983,46.084427,-44.71664,13.812186,-32.55164,-3.331713,-8.925031,-10.6871805,-1.314684,-17.292278,4.48782,-10.103526,3.4035842,-12.662781,-3.79038,-4.0771284,-7.3004537,0.2583564,-3.7423546,3.2836893,-3.4104233,2.9285989,-4.838295,-2.598143,-2.2674685,-2.2088988,-0.12805566,-1.2308784,3.0344546,-0.8500382,3.8171802,1.3268226,2.5882018,1.6730396,3.088336,4.1643515,2.0555508,2.862113,2
-169.47719,100.79613,-45.682617,43.48458,-51.32052,12.314698,-30.084324,-0.21060859,-10.86082,-12.478173,1.0872973,-16.842352,5.3278403,-11.18117,3.3727524,-12.0067215,-4.499039,-2.9316487,-6.160902,0.99731755,-2.4855533,4.2241096,-3.953413,4.5123434,-1.4334301,2.3344254,4.255819,2.4094164,1.1863209,-3.400363,0.3633281,-2.4061763,3.0751588,1.2260603,2.580521,0.7760927,0.9085365,1.3713579,0.39493635,2.3819735,2
-174.38792,90.10284,-41.67875,49.602627,-46.14787,12.978988,-32.225094,0.043685146,-10.298475,-11.903805,1.1917676,-14.272481,7.2951903,-10.635083,3.759694,-11.2227955,-2.9579687,-4.1187882,-6.7534437,0.17111246,-6.47525,0.8926835,-5.0085287,1.3676249,-5.0814133,-1.1382262,-0.26580995,1.9379364,5.5261717,4.400424,7.12315,-0.2124969,1.9047308,-1.5777557,-0.118865095,-0.62769884,0.28900415,-0.16035923,-1.9325978,-0.30321962,3
-183.63191,104.08628,-27.095322,63.451073,-15.287696,31.676794,-13.206596,3.5249226,-2.8488219,-5.4630976,9.03925,-10.015873,9.195351,-7.2981696,7.0710616,-1.0364691,-0.66290367,0.92034745,-2.0678775,3.3985522,-6.9691343,1.7219229,-4.4093137,-1.2226497,-2.9935892,-1.4475648,-1.8506713,-4.0769086,0.51557356,-3.968988,-0.56828815,-3.3055432,-0.008725893,-2.0328746,-1.5952417,-0.40884727,-2.1573129,-0.44871566,-2.5927763,-0.11429047,4
-166.60646,99.92141,-51.329334,56.31157,-40.392357,19.970598,-28.630333,0.23527282,-12.822829,-12.477455,4.0783606,-14.277336,8.045179,-8.703058,7.6691084,-8.47453,0.351833,-2.6138566,-9.840783,-1.6759237,-9.453154,-2.6215827,-5.9899077,2.4626708,-3.3016331,2.0564911,-0.01377977,-0.575149,4.1118116,1.7277565,6.8636913,2.8091457,5.9899626,2.2695887,2.9560883,2.9453607,3.951225,3.140919,1.5990685,3.2187512,0
-163.84273,100.21473,-51.413322,57.259335,-40.212395,20.369865,-33.508984,-2.3216329,-12.550877,-13.745744,2.6143427,-14.267167,8.655513,-8.630066,7.81951,-9.825,-1.5677638,-3.8406494,-9.997758,-2.2218153,-9.842786,-2.3546762,-6.518715,2.7861967,-2.4229677,2.7133873,2.1303985,2.6397598,6.13653,2.8304713,6.4613748,2.0908883,7.0677714,4.982958,6.0577655,3.1888583,2.33035,1.7314435,0.868351,2.2757056,0
-205.6583,84.16482,-40.43493,61.305546,-34.05922,10.998685,-34.64504,-2.6492567,-12.0231285,-18.809122,-2.2357178,-14.905516,3.3690479,-10.004453,7.174913,-9.524109,-2.3125489,-1.4064602,-6.443563,-0.2701978,-6.899806,0.5714586,-5.5653324,1.2231183,-4.1540966,-1.5531797,-1.5403241,-2.5361173,0.09112897,-1.4152195,3.0822248,-1.1557299,2.5273972,0.8109767,3.5771682,2.9941547,3.6624882,4.3884606,1.6319226,3.506053,1
-154.8881,95.28314,-47.774605,53.951122,-37.74271,19.339434,-29.493517,-0.73674685,-12.452174,-13.17847,4.1227813,-13.25735,8.033527,-9.032813,7.5612645,-8.307511,-1.5581828,-3.9269679,-10.36935,-1.5749174,-9.173788,-0.8944658,-4.751739,3.560934,-1.2318801,3.0177526,1.7286867,0.2397583,3.6520247,-0.3441421,4.2397733,0.9095874,6.056467,4.215013,5.152502,4.0428,3.7556973,4.192973,1.8125671,2.5859518,0
