0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-407.98853,183.87376,63.969627,13.507579,15.035781,4.919176,-10.948805,-8.847565,-0.5564794,0.89367867,-1.6153587,-3.8476639,-1.3512733,4.358495,2.9507806,-4.359573,-5.0012097,-0.040569805,0.60284334,-1.600735,-2.0824745,-3.473061,-5.4528003,-3.6407588,0.022647358,0.5017719,-1.3278044,-1.4825569,0.1980187,0.46252567,-1.5185117,-2.4072962,-0.7526969,0.22776152,-1.1769142,-2.7397583,-2.985487,-2.0270016,-0.17013296,0.5981715
-350.17865,145.11728,5.4943743,-3.7982,13.504448,-18.658981,-25.094511,-7.4137964,-18.197601,-22.49975,-4.4716096,-5.0026727,-10.283866,2.1682432,0.920146,-12.589209,-8.068267,-4.188954,-13.971567,-11.307166,-2.0873427,-6.805244,-7.83607,0.9431407,-0.4285355,-5.2341065,-0.24302399,2.9630458,2.1882298,4.574791,2.2636285,-2.8344228,1.9377598,8.005868,5.5550146,4.1169777,5.1842003,2.746546,2.5611374,3.9827116
-367.73438,154.66414,7.675401,-16.164762,-1.3365581,-26.612862,-35.71882,-20.775766,-19.191216,-16.286987,-11.461741,-19.863646,-12.86472,6.4710126,-5.427709,-24.930725,-12.648436,-3.108939,-14.609739,-12.060049,-0.23939237,-4.44252,-7.093923,-0.7713059,-4.293735,-8.128958,-0.49324638,1.1156448,-4.598501,-2.5562365,0.31701398,-1.8227885,1.057161,5.625105,4.198761,3.8965545,5.922617,3.7729387,0.93859965,0.16888297
-355.19638,148.4552,1.5110122,-14.751879,12.567606,-10.795927,-27.065437,-12.288572,-9.705157,-13.523946,-6.5715475,-3.6097527,-2.1737707,2.3009324,-3.5074701,-9.305626,-3.2754982,-4.741732,-13.251449,-8.439202,-3.4848366,-10.160013,-7.5900607,3.2573597,1.2479124,-3.934726,1.1638322,5.150214,4.8732243,5.5658817,1.5818789,-2.8806179,1.6919986,4.5627556,-0.5268994,-0.7352201,3.8026037,3.3827832,3.0333269,4.5991545
-378.6646,160.38158,23.194462,-6.929593,-5.029969,-33.26474,-34.02037,-10.925873,-12.768542,-19.703804,-15.388662,-17.617306,-12.205967,3.2874513,-4.117985,-20.975,-13.650324,-3.9453156,-10.233046,-10.375952,-4.8228283,-8.464459,-9.108386,-3.864835,-6.0738254,-7.3572598,-1.3838501,-2.503565,-7.9668856,-4.3292675,0.6298079,0.35170645,2.2267175,4.3169165,2.5180225,2.5701,3.7132165,2.0599535,2.3867736,3.8887622
-380.9741,190.80513,38.048775,21.300478,44.140675,8.175939,-18.35789,-7.760831,-6.661904,-4.370327,11.980396,8.377176,-5.9997263,1.2960837,7.6567764,-4.3439193,-6.770046,3.5348914,2.9791055,-3.1080532,-1.023563,0.79904014,-3.0482292,-4.8891354,-2.1436574,0.17185842,-1.5308723,-3.681807,-1.1590158,0.8518171,-3.047224,-4.878661,-1.1136856,-0.41055515,-2.219609,-0.61872065,-0.8058288,-3.8345478,-2.2041917,0.14165263
-360.7365,159.01604,11.746252,-6.1446805,3.8181975,-35.526752,-45.755657,-20.591917,-17.225395,-18.900366,-12.434192,-18.600115,-15.944246,0.41533947,-8.695867,-25.884615,-13.05568,-1.4942437,-11.8005085,-11.464426,-2.2951632,-6.867659,-8.451607,-1.0903038,-4.0514455,-7.484349,0.34764984,1.5225341,-3.97172,0.013567514,3.878094,-0.2180977,0.18643042,2.841954,-1.250865,-2.6303608,2.1523623,2.821776,0.59365594,1.5241886
-341.7796,162.67113,13.282393,-24.112972,-4.0668235,-11.2005625,-20.43997,-17.379496,-20.704762,-17.343105,-5.729464,-6.478608,-8.228205,-0.094957486,-0.9669133,-8.96911,-8.001788,-7.9483647,-12.738516,-9.3793,-4.916804,-7.911716,-6.2485986,-0.295581,-0.7970333,-0.6481468,3.6044862,2.7366638,1.0466355,3.866586,2.5665615,-0.37565187,3.8946476,6.9025292,4.0948668,5.105266,7.3705053,3.4427752,0.28860706,0.6808086
-364.64578,162.8619,15.279008,-27.685247,-12.23159,-23.32238,-34.841953,-19.133402,-5.6371055,-11.460762,-23.96142,-24.868595,-7.855672,3.2359314,-10.102794,-21.756353,-13.547473,-8.082396,-11.860777,-8.124588,-3.0712056,-6.397225,-6.829556,-3.2540147,-4.094888,-3.4935052,-0.34896603,-2.3827436,-2.5459023,4.0171123,5.4152484,1.848251,4.0211678,6.051793,1.6286845,-0.74293655,0.53400236,-0.45847574,-0.817631,0.91131985
-383.67474,206.92395,69.652565,0.04956865,-1.4729818,2.9706419,-0.3817206,-0.7485735,-0.6669758,0.16628376,2.2744105,-0.670496,-3.2574608,2.9754105,6.914579,-0.27928194,-5.863958,-2.3179886,0.77505696,-0.5436251,-1.5492469,-2.2002885,-3.1373832,-2.056588,-0.45482305,-0.48039657,-0.2497315,0.10216222,-1.2858177,-2.0646417,-0.5794572,0.13229264,-0.9909217,-1.7331101,-1.7578933,-1.5183833,-0.64052606,-0.30839214,-1.3209608,-1.8575629
-372.19614,150.2214,24.55846,6.948998,4.7918425,-39.052055,-45.257515,-14.72403,-9.982411,-17.483107,-16.780186,-19.848925,-13.028456,0.91593456,-7.5701203,-19.244421,-9.727153,-6.9496813,-15.410251,-8.948425,-3.0218446,-11.462092,-9.266608,-0.35112038,-6.280505,-8.389249,2.4339223,2.2255251,-4.334555,0.8129614,3.9301164,-0.9878053,0.4685662,3.1268659,-0.45192426,0.45226216,4.11908,1.9828621,1.7084091,3.6886106
-397.68503,149.42477,41.16439,26.845034,13.288574,-39.376163,-46.039555,-17.611162,-16.757164,-19.442091,-9.76073,-13.256856,-12.534237,-0.45502752,-10.91567,-25.746193,-10.554058,1.0358113,-11.403854,-13.563443,-4.2634187,-6.973391,-10.028831,-6.345652,-8.420656,-8.179455,-1.3469507,-3.431213,-7.9669447,-2.0136828,0.5038189,-4.26948,-1.2825634,4.356995,2.599616,1.6401232,2.102483,-1.9811846,-2.7020242,1.7295028
-379.04584,154.56921,17.106997,5.1260734,12.84663,-31.433855,-47.156948,-27.24176,-19.594982,-10.308337,-5.8863797,-24.269045,-20.64631,5.805992,-4.8619013,-29.03251,-14.32314,0.089885525,-13.323613,-14.052434,-2.5562441,-7.7353344,-11.105766,-2.2325203,-2.8658457,-7.3758607,-2.9339967,-2.3129883,-4.7168055,0.20830685,1.8096844,-2.2891004,-0.08178744,3.0927842,1.3551265,2.7792473,4.513643,1.7911259,3.0212085,5.4955764
-377.06683,159.09935,24.778687,5.837185,1.502045,-43.463127,-42.703815,-9.507252,-12.58005,-20.791916,-11.865354,-16.725197,-17.259966,0.4894141,-3.8550987,-22.622787,-15.406979,-4.0873137,-10.475033,-9.423114,-2.8032343,-8.744496,-10.079006,-2.2334993,-3.662056,-5.408385,0.55510306,-2.8159711,-9.611915,-2.8565485,2.659503,-1.9735515,-0.57240707,5.1667566,3.4421468,1.9270288,4.2342086,2.7454767,1.2445228,3.1464775
-388.5267,166.40454,10.72161,-1.8037943,12.947885,-33.216606,-48.279118,-18.536194,-13.741055,-21.448862,-17.404648,-20.314466,-17.302938,-2.637055,-8.388219,-21.37119,-12.322256,-7.757774,-17.08272,-10.254881,-0.036823213,-8.102182,-8.676546,2.5634167,-1.7756597,-9.843972,-2.7794538,0.6584875,-3.5402088,0.7383467,3.575838,-3.2162836,-3.0791655,4.210204,4.7498913,2.9286878,3.722335,1.801647,0.5333317,2.3974388
-375.03534,162.5071,25.493385,1.0314643,5.363845,-30.297852,-43.74176,-25.437624,-15.828483,-9.83847,-10.126169,-22.372244,-14.191938,4.4952507,-8.789118,-24.821762,-9.878284,-2.6283886,-14.550186,-10.622461,-1.9034278,-8.761636,-8.459016,-0.2801861,-5.2711334,-8.54682,-0.16571537,0.07367521,-4.0090365,1.6898334,3.775077,-1.1612458,1.4760295,5.864577,3.5143676,3.3712358,4.7248664,1.300131,-0.033229202,1.3111537
-374.20615,168.95323,15.539735,0.7123333,7.7665405,-41.964077,-49.76267,-11.45885,-9.057501,-24.734476,-19.45616,-12.955576,-8.366172,-2.8072236,-13.230922,-21.71407,-9.803773,-5.931762,-14.223916,-9.088033,-4.5999436,-13.446518,-11.925101,-3.8977962,-8.303542,-6.524408,6.9140596,6.5546317,-1.1839681,2.5505192,3.8451853,-1.9785388,0.50462884,4.4702168,0.8517619,1.717738,6.296058,3.2070715,-0.64501363,0.4760231
-334.30765,167.18417,33.298786,-2.622066,7.4581456,-7.578606,-14.585891,-2.7732544,-4.374004,-9.891057,-3.9785619,-1.8947917,-2.1354854,4.1637826,3.0737026,-4.866598,-2.5748713,2.3498409,-1.6884652,-4.0707645,-1.2210715,-1.4982082,-2.2873242,-0.27283984,0.6460939,2.0722723,4.465724,3.4722102,3.6185074,8.337634,9.004921,5.594134,8.217343,12.937841,9.909234,4.091892,3.0844815,4.1193447,3.371661,1.209506
-371.20096,173.80258,34.578117,-11.795557,-18.934542,-35.07286,-22.72955,-3.9602263,-16.322552,-24.521692,-15.61735,-15.571364,-10.018887,4.7986507,-4.732546,-22.900265,-14.164134,-2.7425315,-8.672219,-8.934343,-4.4133854,-9.734079,-10.061718,-2.9799397,-5.2725697,-8.58882,-3.8949723,-3.7461996,-5.3321776,0.6644193,1.9998251,-3.465845,-1.995054,0.7660199,-2.7866104,-1.6237129,3.2025416,0.044060312,-4.218475,-1.9156841
-342.14456,168.58858,24.878082,-11.561741,5.9271946,-4.3906364,-14.396089,-6.891756,-5.8188686,-6.223213,-2.85152,-6.146257,-4.596248,3.8258297,-3.0611718,-15.540953,-10.763749,-4.6212945,-8.629923,-5.9843097,-0.72850484,-6.16569,-7.5064487,1.1513612,2.4887688,-1.0927095,2.8569942,5.380766,1.1022782,0.21275905,2.1244335,1.3552516,3.7676685,10.095373,12.172054,9.870569,7.416908,4.6067657,2.2102177,1.3740791
-365.55524,169.10751,19.392382,-10.297264,-4.0024896,-35.013115,-38.966106,-13.065805,-11.581496,-18.293617,-13.662846,-15.629775,-13.260154,-0.93484133,-5.88832,-18.446955,-12.534102,-6.2403226,-10.467131,-7.74971,-4.8199487,-10.531335,-8.363499,-2.2280614,-7.420873,-9.170172,-0.728,0.4608769,-1.3419205,5.0462465,5.7854548,-2.2739701,-3.96627,-2.1245384,-3.3826118,0.17064887,5.151627,1.5350535,-3.0619223,-1.8420615
-407.84872,170.58168,18.609419,-0.40956548,5.2885027,-43.27173,-55.061493,-17.494633,-3.5680897,-12.112387,-18.352837,-23.52652,-12.5695915,3.4805698,-8.830015,-23.482563,-11.135459,-4.3601522,-12.008541,-5.971801,-0.18248697,-9.912462,-9.341722,0.36380994,-3.9696836,-8.22545,-1.8653008,-2.5649552,-5.564507,1.245907,2.7740335,-3.1953173,-0.7446451,3.0965912,-0.67443985,-0.10925858,5.0285635,3.4974072,0.055586427,0.788149
-363.9805,159.38408,18.771975,-9.020306,-14.250272,-45.995995,-31.664316,-1.212826,-16.654707,-29.787552,-16.21101,-13.9682665,-10.152998,4.4071712,-7.5504546,-26.346317,-11.77906,0.6458784,-12.08552,-13.215154,-2.9817443,-6.7546525,-8.106646,0.50679535,-0.6245455,-3.629574,2.4259439,1.7803284,-3.5486453,0.72773623,3.6420887,-0.25987935,1.5332085,3.779029,-1.6459206,-2.7927742,2.2161655,1.8065846,-1.1407908,-0.57048666
-341.136,163.2481,24.641748,1.1422771,-3.7612355,-46.569984,-45.06255,-10.606945,-10.558272,-20.451159,-17.627995,-20.91468,-13.378128,3.753348,-7.2283006,-23.572638,-10.638329,-3.526312,-15.381478,-10.770704,-0.9600745,-9.7941475,-11.372608,-0.43572834,-3.47116,-8.972352,-1.4191725,-0.62569857,-6.903416,-2.1438267,2.6989975,-1.6924186,-1.597154,1.6421525,-1.1538132,-1.5181321,2.5857348,2.240348,1.009217,3.0870066
-356.7766,188.00883,17.268225,-21.359964,6.713693,-0.37408692,-12.94659,-9.072293,-9.714332,-6.2810316,0.16630292,-7.0922074,-8.229863,4.952435,3.0370657,-9.09679,-5.5056615,-0.4149076,-5.966435,-4.789986,0.80799043,-2.31193,-3.8337483,-0.04168099,-1.4913036,-2.6730056,1.9386239,2.6914651,0.64288694,3.5268934,5.5300403,4.0248666,5.900229,9.496661,9.410091,6.2304378,0.98372895,-2.195611,1.0640727,3.6696043
-355.02258,142.63019,9.584602,-2.5062964,16.040499,-14.293391,-28.99131,-14.120746,-14.902888,-17.328018,-7.3688064,-6.704564,-7.0014277,0.7587252,-3.279162,-10.808784,-5.0829763,-5.8379126,-15.292142,-10.700103,-3.3105607,-7.5671315,-5.44046,3.0394967,0.04128979,-4.684653,-1.167129,0.18864933,1.0560125,5.2999473,2.3842833,-2.469011,3.0615032,7.207292,2.8699508,2.7084777,5.2675586,2.0788012,0.6687537,2.4546983
-333.7555,147.04799,8.04873,-4.583176,12.4128275,-18.631306,-28.492804,-11.683566,-16.658348,-20.004684,-7.3857455,-6.876035,-7.3432465,2.3607895,-2.1424427,-11.890761,-6.320222,-5.903922,-13.775364,-8.377077,-3.6280847,-10.846386,-7.494171,2.6031036,-1.0688641,-4.0349827,3.3457031,4.6701207,2.501318,5.5123935,2.9393067,-1.6385,4.5202847,9.014598,3.4612217,1.506529,3.8889802,1.9830068,0.7828269,1.6254656
-364.66785,155.92607,22.144426,-7.1762176,-5.982202,-33.157528,-33.886635,-13.344953,-13.6729965,-16.021502,-14.71848,-23.201946,-13.985076,7.6215477,-4.732657,-27.317167,-15.6964445,-2.5207798,-11.647575,-10.278575,0.98193485,-3.3655615,-8.664542,-3.5443149,-4.0427117,-6.8963017,-3.0667772,-3.3635561,-6.186533,-0.911845,3.4853423,1.8429937,3.269478,5.3099146,2.9862053,2.4576223,3.023102,0.57021576,0.5183817,2.5999658
-335.80984,146.7315,42.102943,20.633486,31.976362,10.727435,-9.557504,-6.71575,-4.625012,-2.71847,5.692463,4.967141,-1.5238127,2.142587,5.725112,-0.33258432,-3.2897167,0.41786578,1.2014332,-0.52795404,-0.6390874,-1.138761,-2.4568498,-2.966542,-2.2660983,-0.68533367,-1.090464,-3.439421,-2.0997589,0.9311281,-1.6087357,-4.511236,-0.86759835,1.7532529,-1.1428212,-2.0851555,-0.4251386,-1.4243302,-2.3387675,-0.9716806
-370.1146,161.40834,24.030054,6.2245665,8.708323,-34.457294,-45.000504,-21.701136,-17.338467,-15.00906,-11.013906,-22.587442,-16.04097,7.1120543,-4.77748,-27.590986,-13.905739,-0.23323226,-11.517945,-12.1081,-3.4153512,-8.859503,-10.378589,-2.543874,-4.953953,-6.9970098,0.65373915,-0.55340093,-6.596309,-1.7123201,1.1979114,-2.66803,1.8061144,8.240437,5.3329844,3.544759,5.279185,1.9074833,-1.0709254,0.5687882
-372.25638,150.03534,10.446998,-2.6252174,13.618505,-22.180328,-34.66955,-11.299124,-12.103172,-20.940075,-9.617832,-4.289691,-7.6562157,-2.8309143,-1.8575807,-6.2031364,-4.526302,-7.896108,-14.956953,-8.781931,-3.5579982,-10.744101,-8.1959305,3.7238886,2.5490942,-2.2150214,2.3758736,2.7272577,-0.96287715,2.756629,4.868136,3.0397806,8.988694,12.934483,3.529293,-3.3353868,0.25763497,2.054038,1.7364192,3.875375
-347.68246,157.22379,3.9314134,-12.424305,13.643631,-12.995518,-29.30677,-14.430934,-12.407663,-13.964788,-7.4178214,-9.2380295,-6.4696255,4.0501747,-3.2501855,-13.490737,-4.7756867,-3.8413289,-16.155327,-12.266823,-2.699439,-7.5597796,-7.648364,0.66593885,-1.9190046,-5.5674767,1.2132472,3.8708496,1.5901508,3.631392,1.9949737,-1.8654169,3.9699306,9.359524,4.602281,1.6446487,3.1862288,1.8548604,2.4378722,4.858426
-365.85895,181.04596,43.503418,14.381929,24.913145,-0.39926314,-13.629876,-4.040688,-9.507042,-11.221731,3.4570844,1.9142454,-6.366423,5.267056,9.126818,-7.263414,-8.51181,3.7760403,0.05220296,-6.645386,-0.43434,-0.3115369,-7.6414437,-3.9214582,1.7715529,-3.614572,-6.3505974,-0.5744293,0.22529793,-4.2474117,-3.8441603,-0.77088976,-0.8060596,-1.781657,-1.7635391,-2.1032186,-2.4517689,-1.7557296,-0.97772175,-1.5759711
-371.3479,172.95369,18.037853,-10.404737,-3.7569523,-37.02128,-42.918495,-18.810896,-13.723997,-13.551431,-13.60361,-24.907486,-15.505822,6.8152905,-7.0034013,-28.134155,-12.992771,-1.1027467,-12.658992,-10.046096,0.6352405,-5.8923774,-8.634901,-1.0021482,-4.0856314,-7.8258467,-1.5128896,-1.9612,-5.5179725,0.82296365,2.4703696,-3.981552,-1.1616986,5.280183,2.9624853,0.9955116,2.6504936,1.406111,1.602136,3.4944696
-389.00693,169.76468,22.103374,-12.282914,-4.4250245,-28.488787,-36.81709,-21.216951,-16.65058,-13.792103,-10.8527,-18.366213,-13.2609825,0.72665817,-9.724618,-23.07041,-10.834506,-3.445967,-12.413934,-9.840093,-2.7992527,-7.929245,-8.393225,-2.7005763,-5.542236,-5.8709836,0.79046035,-1.3355868,-5.467957,-0.1320511,1.3031063,-2.98726,0.032716904,3.4810686,0.55370075,1.3993996,4.2685385,1.3219837,0.022815485,2.500818
-375.2171,163.41147,25.489548,2.9435318,2.9015436,-39.317154,-47.407257,-19.292032,-13.405137,-16.692093,-13.774113,-18.640335,-14.427145,-2.1846733,-12.221484,-23.65893,-10.495062,-4.168661,-13.467168,-10.081071,-4.237249,-10.356116,-8.217937,-1.3623554,-7.1376157,-7.5906806,3.2284825,2.5577173,-3.6369636,0.6224333,2.1659386,-1.5160273,3.7339292,9.213173,5.2914267,2.8557496,2.565264,-1.6026675,-1.8400327,1.9140978
-343.5033,179.99706,25.652784,2.1719522,22.903034,-7.247186,-28.780943,-13.813681,-5.2574735,-5.723169,-5.2929955,-9.840991,-3.5651417,10.894705,2.979061,-12.733757,-6.2893243,1.5318186,-4.8234043,-4.647014,0.6447038,-3.4828298,-5.224661,0.27618042,-0.1381858,-3.56631,-2.5631032,-2.2450743,-2.118979,-0.1383425,-1.6305615,-3.0948331,0.3683563,1.6562748,0.8770766,4.448549,6.3942018,5.1044526,8.885622,11.437146
-365.44183,166.15082,45.361736,24.876207,30.591944,1.7000794,-8.349795,-1.675176,-15.525742,-15.956195,7.912505,7.906482,-9.541438,-4.2370057,8.562302,6.0779567,0.6445087,-3.240187,-7.348306,-3.3487782,0.73386323,-5.1921167,-6.3812594,1.7219158,2.30055,-3.5960917,-3.247147,-0.4642426,-0.9855909,-2.0444083,-3.3532646,-3.1958976,0.5518179,0.9440614,-4.4095716,-5.994693,-1.8842428,0.0450823,-1.5401893,-2.5756233
-367.45303,170.98186,27.820183,-14.391661,-12.458061,-32.077087,-33.383007,-13.914243,-12.120892,-17.709154,-16.933582,-17.75014,-10.190117,1.2080791,-7.5383534,-19.877256,-12.175462,-5.3452578,-10.148376,-8.779261,-5.593459,-9.4091015,-7.5163198,-2.6503346,-6.467668,-7.407065,-1.8683823,-3.4193022,-5.1852474,2.0391533,3.8450973,-2.1833124,-1.5911977,1.2970561,-2.0163686,-2.9631083,0.039382126,-1.1528013,-3.7305253,-3.2798393
-366.22464,165.8685,20.28268,-11.466454,-6.7167845,-34.619335,-37.324074,-15.085649,-16.695278,-22.352993,-14.912676,-15.155381,-12.390123,-0.942075,-8.1128,-21.48321,-12.84759,-5.0356708,-12.752133,-12.244859,-5.926188,-9.470074,-9.237565,-2.515504,-4.250101,-5.4340897,2.031414,3.42441,-0.41860816,2.119159,3.1085706,-0.5487738,1.603023,4.54396,0.45374817,-1.8807777,0.22187066,0.26535594,0.641696,2.0637603
-355.28302,168.22295,7.177162,-18.146185,-9.375427,-39.00448,-31.662527,-4.0361466,-17.278727,-27.313553,-12.35991,-13.583281,-14.700009,1.4430016,-5.2824345,-24.515575,-14.219986,-2.3395162,-12.618937,-12.362564,-2.1612213,-7.189337,-10.304252,-2.0669262,-2.813485,-5.720947,1.4637972,1.9825709,-4.3037686,-0.563664,4.0938973,0.8741502,1.6244385,4.259408,-0.008320521,-1.3134246,3.4652178,3.033137,-0.70295036,0.030964443
-364.88434,181.16931,71.414406,12.682556,4.297152,2.7884572,-0.5718199,-3.707292,-8.039922,-5.0146604,2.9024155,0.84347993,-4.8368487,0.030966742,5.2561646,0.27291253,-3.736948,-0.93969977,-0.12623492,-1.9417827,-1.0494959,-0.6421539,-3.1260402,-3.7074096,-1.6335582,-1.1364007,-2.2175813,-2.0917208,-0.9655871,-0.511991,-0.8563073,-1.1606579,-1.1459558,-1.1753032,-1.4142381,-1.898828,-2.510319,-2.1296802,-0.45230308,0.11363519
-355.6157,194.39635,54.357254,9.000103,21.425356,13.301037,-2.2169275,-7.88975,-14.527974,-9.030836,9.863174,11.697876,-0.3052038,2.3352356,8.945221,-1.1952866,-10.853029,-3.8070564,3.850084,-0.3090735,-5.5369415,-3.516652,-0.61127317,-1.7097051,-2.4018376,-0.72940433,-1.1176664,-3.211577,-2.8257396,-2.0510266,-2.579436,-0.7040502,1.02318,-2.2473352,-4.262424,-0.76933765,0.51340026,-2.0742116,-2.2884204,-2.0774872
-350.5191,154.99223,34.75072,10.832304,19.302555,-7.4284453,-23.68675,-13.576017,-10.058731,-8.674913,-2.848993,-6.053979,-6.8107696,0.65874636,-4.764977,-14.817185,-8.442531,-3.230835,-9.307097,-6.638351,-0.2978255,-6.7461925,-10.172853,-2.1258776,-0.49802652,-4.6823263,-2.4575973,-0.7433373,-2.7221415,-0.7707603,-0.04656636,-3.720278,-0.96093154,6.8041263,8.918316,9.30107,12.068101,9.898512,3.0211802,-0.66654414
-355.6378,169.40276,24.540388,-10.309345,13.304084,2.8264215,-17.158094,-12.721818,-2.2376387,1.4118103,-2.1713362,-8.739873,-3.8002238,4.50829,-4.7805037,-14.409328,-5.187458,-0.19879645,-8.801605,-7.7609944,-0.16403714,-3.8697252,-6.7283306,0.1546088,1.4410435,-3.7418404,-3.3860922,-0.8828561,-0.4228387,2.3066695,4.234629,2.8157613,4.562763,9.191635,10.955713,11.412447,11.052895,6.50098,1.2958719,0.37198108
-345.8717,153.51031,5.392127,-14.863204,7.0350323,-13.914953,-23.333239,-12.870785,-19.431854,-18.579954,-3.1931517,-5.7229147,-10.067252,1.7582196,0.22493902,-12.492342,-8.54081,-4.31009,-12.384881,-10.887098,-4.0304966,-7.959758,-7.9222107,-0.7028332,-2.6470554,-5.135961,1.5082263,3.569798,1.2567782,4.3703895,4.167723,0.22868231,5.0037346,10.051617,4.7616973,0.63527447,2.1159632,1.3666711,1.4237435,3.34843
-411.6835,179.891,58.727192,14.954415,16.055504,0.94726175,-9.3118725,-0.84430677,1.260344,-2.6866722,-0.81617814,-1.700335,-3.732968,2.0943992,3.9077423,-3.502241,-4.3219814,1.441245,0.29684168,-3.3424714,-2.1046999,-2.5464764,-4.981469,-2.5594535,0.3908831,-1.3264109,-1.9891208,0.33973232,-0.042941112,-2.536431,-2.2392516,-0.55179024,-0.79126155,-1.5609345,-1.2406058,-1.3763696,-2.378026,-2.0765982,-0.581223,-0.7176054
-348.19867,155.98615,24.103132,-3.1131914,-2.8639648,-34.76171,-38.99037,-17.22286,-15.201817,-16.516981,-12.540933,-18.505499,-12.919155,2.9754586,-7.8213277,-24.672472,-12.214922,-1.4276203,-11.03305,-10.873855,-2.7909324,-7.1161385,-8.769065,-1.7919604,-2.8743982,-5.5747538,-1.4196507,-3.1243224,-7.7280207,-2.774257,2.1766882,0.5761982,1.1617877,2.3205528,0.34724483,1.6680279,4.473114,3.481267,3.7329452,4.869917
-352.0055,164.88014,32.09149,8.765506,-3.0275888,-48.19079,-41.496387,-7.1375647,-13.630202,-22.552029,-11.600479,-14.164793,-14.618785,-1.3570567,-7.4558873,-19.639889,-9.837659,-5.771454,-14.453362,-8.154409,-1.9287661,-10.905154,-9.714148,-1.9802066,-8.310674,-9.385391,1.2126902,-0.19601898,-4.670227,2.7935436,2.7327776,-5.660803,-2.1904857,2.7089193,-1.5218441,0.38623652,5.448223,-0.007289897,-4.05351,0.669928
-359.12405,208.78716,45.669445,-0.68199176,14.2732315,4.4690757,-5.4968686,-7.2033706,-15.718871,-5.155611,15.601347,4.0426702,-13.339192,1.3474375,11.668873,-4.1227202,-8.849591,2.3395586,0.7674434,-6.1596165,-2.5790238,-1.0052484,-5.102039,-2.9629428,1.0138265,-1.9337827,-4.55462,-1.4692678,0.36566064,-2.305154,-3.4184747,-0.62616336,-0.039842222,-3.3933067,-3.8240016,-0.8614437,-1.240568,-2.866334,-0.9751359,-1.0251998
-371.49167,167.02264,20.768093,-9.557403,-2.8768773,-28.966555,-34.4406,-19.083456,-17.717308,-11.494944,-6.269403,-21.50738,-19.769238,3.0176315,-3.2907362,-23.213406,-13.941403,-2.7428808,-10.9691105,-11.269977,-4.6350393,-7.748848,-7.5055885,-3.643414,-8.566567,-8.643511,-0.56408143,-1.7749988,-3.9984648,3.557273,4.25592,-2.4108126,-0.74849856,0.60499585,-4.974156,-3.637937,1.7857047,-0.48113587,-2.6168833,-0.8529947
-352.06723,154.44783,2.2584648,-12.374791,14.177987,-13.547907,-29.75154,-14.260292,-15.07301,-19.025936,-7.9292035,-5.0995383,-6.091025,0.48889264,-3.1935673,-11.185067,-6.3409486,-5.9316945,-13.648394,-9.187773,-3.5157561,-9.761773,-8.154495,1.8436071,0.10508181,-4.4557195,-0.1975582,1.3812685,0.7326117,4.902913,4.212835,0.2215765,5.1519866,9.046844,3.1828604,1.3559098,5.6760826,4.111239,-0.030218136,-0.4026177
-370.5898,178.55118,30.566757,-10.779223,-19.48813,-46.69507,-31.854847,-0.10383185,-11.03807,-25.155642,-14.6497555,-12.208656,-12.512135,-2.352106,-6.763799,-18.659174,-12.69237,-7.4929724,-12.168337,-6.840434,-2.1443212,-9.901599,-8.411341,-0.1251758,-6.181767,-11.367177,-3.5370479,-1.3535415,-4.025268,0.43821138,0.04927247,-5.781718,-1.1798772,3.9718232,-2.1112723,-4.168076,1.4409397,0.72976893,-2.9620998,-1.6947578
-366.13876,180.74777,38.571693,19.32056,41.458973,12.163122,-13.289403,-6.265295,-5.0299935,-3.309709,10.021565,7.4520874,-4.078289,2.7553356,8.906731,-2.4336329,-7.8132935,-0.63114417,0.7934202,-2.8299015,-2.265367,-1.2603709,-1.9144255,-1.5103445,-1.1120713,-1.5014094,-2.3529818,-3.1846883,-1.7627978,-0.37101388,-2.5739887,-3.1150208,-0.01541014,-0.9913888,-4.2353883,-1.8971406,0.26282763,-2.6907854,-2.6648166,0.58718884
-393.34747,137.57854,29.063972,13.323599,2.3290746,-39.28443,-37.55193,-15.248709,-22.55657,-21.311523,-7.5429564,-16.39843,-17.086311,2.085592,-6.193087,-25.066998,-10.918775,1.3253115,-11.491251,-11.731801,-1.2166378,-6.9609666,-10.190476,-1.0919375,-1.0602494,-4.173413,1.1661476,0.12959184,-5.6308317,-2.2015796,-0.04825549,-4.081119,-1.8604244,1.6859143,-1.329388,-1.2997769,1.6216791,-0.4590802,-0.85119194,2.5109522
-385.90652,148.74435,24.721415,10.139585,-1.1108612,-53.849407,-47.55715,-2.1928399,-6.599371,-26.798424,-17.604551,-11.188164,-12.514882,-4.994134,-7.2327704,-16.832602,-12.0287075,-7.533392,-12.610416,-10.044905,-5.577217,-8.831504,-6.399702,-1.4010959,-4.5379276,-2.6258907,4.3496976,0.14541267,-4.4842534,1.2015021,1.6858573,-2.7721121,1.1621616,4.1973166,0.79224366,2.3230486,4.5296254,0.03683763,-1.2894132,0.7246437
